is_explicit,duration_ms,duration_ms,popularity,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,duration_ms,time_signature
False,246840,246750,62,0.621,0.397,3,-18.737,0,0.0429,0.334,0.2,0.295,0.605,117.933,246840,246750,4
False,309386,309387,35,0.805,0.765,8,-7.414,1,0.0559,0.0422,0.872,0.0235,0.605,117.71,309386,309387,4
False,253306,253307,24,0.758,0.824,0,-6.666,1,0.0281,0.0121,0.0192,0.101,0.897,118.007,253306,253307,4
False,306112,306112,13,0.774,0.83,6,-8.364,0,0.0688,0.0355,0.132,0.201,0.846,118.0,306112,306112,4
False,510000,510000,30,0.729,0.874,11,-8.38,0,0.0455,0.0121,0.168,0.0739,0.701,118.004,510000,510000,4
False,447457,447458,33,0.753,0.799,7,-9.279,1,0.0369,0.0307,0.856,0.185,0.724,118.009,447457,447458,4
False,307859,307859,35,0.857,0.772,7,-7.202,1,0.122,0.0241,0.217,0.0633,0.658,118.997,307859,307859,4
False,266820,266820,44,0.806,0.847,11,-4.939,0,0.0576,0.0727,0.818,0.0785,0.701,119.004,266820,266820,4
False,168133,168134,50,0.857,0.793,8,-5.856,0,0.0486,0.00455,0.567,0.143,0.769,120.0,168133,168134,4
False,327967,327968,35,0.792,0.878,5,-7.219,0,0.0499,0.0733,0.672,0.101,0.283,119.994,327967,327968,4
False,312000,312000,33,0.847,0.412,4,-8.331,0,0.0887,0.0124,0.762,0.0543,0.71,120.027,312000,312000,4
False,318040,318040,33,0.801,0.876,6,-6.572,1,0.0558,0.102,0.704,0.366,0.11,118.991,318040,318040,4
False,278790,278790,30,0.829,0.55,2,-10.433,1,0.0822,0.00358,0.922,0.0478,0.493,120.003,278790,278790,4
False,449093,449093,53,0.72,0.72,10,-11.552,0,0.0373,0.00058,0.877,0.115,0.0375,119.998,449093,449093,4
False,239925,239926,59,0.675,0.708,8,-7.42,0,0.0325,0.0132,0.0841,0.0898,0.586,119.988,239925,239926,4
False,256466,256467,31,0.765,0.871,1,-7.523,0,0.0536,0.07,0.0251,0.125,0.505,119.989,256466,256467,4
False,358614,358615,47,0.782,0.837,11,-7.669,1,0.0487,0.0836,0.763,0.0494,0.962,119.996,358614,358615,4
False,294000,294000,28,0.806,0.921,1,-6.001,1,0.0488,0.00196,0.312,0.0473,0.444,120.004,294000,294000,4
False,305554,305554,28,0.861,0.558,2,-8.595,1,0.0835,0.0226,0.582,0.0835,0.6,120.034,305554,305554,4
False,355968,355969,51,0.899,0.677,3,-10.042,0,0.0394,0.0497,0.776,0.0603,0.657,119.007,355968,355969,4
False,368144,368144,36,0.742,0.622,2,-9.696,0,0.034,0.0206,0.465,0.313,0.462,120.012,368144,368144,4
False,527566,527566,33,0.704,0.932,10,-8.083,0,0.036,0.0758,0.79,0.369,0.447,119.978,527566,527566,4
False,224226,224227,29,0.738,0.753,1,-8.62,0,0.317,0.00575,0.939,0.0507,0.444,120.0,224226,224227,4
False,298000,298000,30,0.802,0.781,1,-8.183,0,0.0606,0.0709,0.526,0.0589,0.423,119.981,298000,298000,4
False,436715,436715,40,0.655,0.744,7,-12.586,1,0.0434,0.00674,0.632,0.087,0.118,120.029,436715,436715,4
False,338999,339000,27,0.805,0.484,0,-12.748,1,0.0665,0.0177,0.886,0.0712,0.588,119.992,338999,339000,4
False,404000,404000,27,0.921,0.533,0,-13.203,1,0.133,0.227,0.816,0.121,0.21,119.999,404000,404000,4
False,423837,423837,22,0.876,0.801,4,-12.332,0,0.0481,0.123,0.906,0.0871,0.566,120.018,423837,423837,4
False,205166,205166,69,0.833,0.822,7,-7.862,0,0.0702,0.45,0.635,0.479,0.784,120.788,205166,205166,4
False,269711,269711,44,0.681,0.892,7,-6.594,1,0.0454,0.00056,0.856,0.0364,0.46,121.008,269711,269711,4
False,356507,356508,34,0.699,0.842,5,-8.049,1,0.0535,0.0132,0.923,0.574,0.863,121.017,356507,356508,4
False,416424,416425,29,0.728,0.75,10,-8.118,0,0.0701,0.0214,0.907,0.146,0.885,120.015,416424,416425,4
False,376459,376459,34,0.853,0.462,0,-13.037,1,0.0508,0.00663,0.708,0.0831,0.538,121.972,376459,376459,4
False,363934,363934,54,0.544,0.511,5,-9.411,1,0.0278,0.00519,0.9,0.144,0.0653,122.005,363934,363934,4
False,310819,310820,31,0.725,0.604,0,-9.621,1,0.0569,0.0743,0.867,0.109,0.304,121.996,310819,310820,4
False,505576,505576,32,0.683,0.644,9,-11.236,0,0.0562,0.00118,0.883,0.102,0.0741,122.001,505576,505576,4
False,371897,371897,67,0.646,0.779,4,-10.793,0,0.0423,0.000542,0.821,0.112,0.127,122.0,371897,371897,4
False,422950,422951,35,0.692,0.863,4,-10.058,0,0.0404,0.00425,0.714,0.0859,0.038,122.001,422950,422951,4
False,260655,260656,65,0.701,0.816,11,-10.55,0,0.0355,0.0112,0.413,0.123,0.207,121.983,260655,260656,4
False,417295,417295,20,0.856,0.654,1,-11.216,1,0.0482,0.000188,0.768,0.0701,0.0846,121.997,417295,417295,4
True,194754,194754,53,0.883,0.817,4,-7.156,0,0.0571,0.0334,0.00241,0.0855,0.945,122.023,194754,194754,4
False,283902,283902,56,0.555,0.918,4,-10.394,1,0.034,0.00715,0.855,0.104,0.1,121.979,283902,283902,4
False,456889,456889,34,0.735,0.525,5,-9.567,0,0.0572,0.0271,0.673,0.0779,0.549,123.001,456889,456889,4
False,222295,222295,67,0.67,0.849,7,-4.806,0,0.0336,0.00117,0.0698,0.221,0.0374,122.005,222295,222295,4
False,411147,411148,20,0.799,0.733,10,-8.312,0,0.0682,7.83e-05,0.87,0.0557,0.182,122.012,411147,411148,4
False,323426,323427,33,0.85,0.705,7,-6.242,0,0.0596,0.0103,0.17,0.105,0.784,122.008,323426,323427,4
False,322622,322623,21,0.82,0.845,11,-5.217,0,0.101,0.00027,0.832,0.38,0.4,122.018,322622,322623,4
False,439484,439485,36,0.771,0.455,9,-10.765,1,0.129,0.00062,0.527,0.0604,0.507,122.992,439484,439485,4
False,398055,398056,20,0.825,0.63,8,-7.337,0,0.0671,0.00602,0.772,0.129,0.641,123.011,398055,398056,4
False,236129,236129,54,0.608,0.852,7,-8.73,1,0.0354,0.00497,0.697,0.136,0.551,123.989,236129,236129,4
False,417410,417410,41,0.6,0.731,8,-10.845,1,0.0332,0.0124,0.93,0.113,0.675,122.98,417410,417410,4
False,489750,489750,28,0.815,0.459,10,-12.588,0,0.0906,0.078,0.826,0.067,0.613,124.996,489750,489750,4
False,380017,380017,19,0.746,0.956,8,-9.438,0,0.0402,0.00582,0.885,0.118,0.811,124.999,380017,380017,4
False,185487,185488,29,0.811,0.602,3,-9.511,0,0.0346,0.209,0.886,0.11,0.818,125.005,185487,185488,4
False,422400,422400,57,0.872,0.603,8,-10.671,1,0.0766,0.215,0.537,0.109,0.33,124.999,422400,422400,4
False,419014,419015,52,0.74,0.828,7,-8.151,1,0.0698,0.00762,0.558,0.112,0.711,124.021,419014,419015,4
False,462624,462624,38,0.645,0.76,7,-8.29,0,0.0512,0.000191,0.296,0.0263,0.476,123.989,462624,462624,4
False,332840,332840,35,0.816,0.712,0,-8.898,1,0.0934,0.456,0.796,0.053,0.763,123.993,332840,332840,4
False,242198,242199,38,0.772,0.639,8,-8.912,0,0.0378,0.0615,0.0309,0.0674,0.961,124.001,242198,242199,4
False,160669,160669,70,0.716,0.917,6,-5.091,1,0.0331,0.123,0.396,0.0628,0.751,124.032,160669,160669,4
False,913214,913215,51,0.727,0.39,7,-11.856,0,0.0384,0.0283,0.871,0.0793,0.0894,124.017,913214,913215,4
False,263755,263755,36,0.576,0.693,1,-8.933,1,0.0328,0.0161,0.858,0.12,0.111,125.029,263755,263755,4
True,172422,172423,32,0.551,0.545,2,-10.285,1,0.307,0.0913,9.7e-05,0.124,0.347,96.866,172422,172423,4
False,134857,134857,58,0.919,0.567,1,-4.635,1,0.0584,0.058,0.000126,0.0561,0.8,105.023,134857,134857,4
True,177791,177792,59,0.75,0.531,7,-6.934,1,0.519,0.192,2.15e-05,0.104,0.558,63.913,177791,177792,5
True,188235,188235,43,0.889,0.602,9,-8.372,1,0.321,0.228,2.83e-06,0.174,0.78,102.099,188235,188235,4
True,156651,156651,51,0.893,0.48,8,-11.081,1,0.405,0.317,0.0,0.074,0.454,95.024,156651,156651,4
True,163882,167273,55,0.779,0.893,10,-2.229,0,0.2,0.23,0.0,0.108,0.713,98.89,163882,167273,4
True,137397,137398,54,0.869,0.719,1,-5.314,1,0.264,0.145,0.158,0.0863,0.489,139.976,137397,137398,4
True,138986,138987,57,0.807,0.604,1,-7.345,1,0.0547,0.0607,0.231,0.058,0.753,124.96,138986,138987,4
True,206784,206784,55,0.765,0.544,5,-8.281,1,0.0395,0.0819,2.93e-06,0.158,0.432,99.996,206784,206784,4
False,138947,138947,56,0.722,0.609,9,-8.522,1,0.223,0.386,0.000502,0.0683,0.395,94.999,138947,138947,4
True,201583,201583,64,0.896,0.518,9,-6.779,0,0.122,0.71,0.00166,0.0777,0.53,100.009,201583,201583,4
False,140458,140459,62,0.93,0.693,2,-4.206,1,0.16,0.634,5.35e-06,0.132,0.247,96.063,140458,140459,4
False,148500,148500,44,0.85,0.689,8,-6.53,1,0.371,0.505,0.0,0.0645,0.858,96.954,148500,148500,4
False,133875,133875,31,0.75,0.834,3,-7.077,0,0.162,0.0387,5.4e-06,0.312,0.47,160.064,133875,133875,4
True,143564,143564,47,0.892,0.641,9,-5.44,1,0.0828,0.131,0.0289,0.0805,0.575,104.019,143564,143564,4
True,155064,155064,52,0.657,0.464,0,-7.394,0,0.2,0.814,0.0,0.143,0.788,66.877,155064,155064,3
False,130067,130067,44,0.782,0.536,8,-8.384,1,0.339,0.016,1.24e-05,0.0945,0.564,192.165,130067,130067,4
True,134478,134478,37,0.952,0.434,2,-5.686,1,0.142,0.0675,0.0,0.177,0.179,100.002,134478,134478,4
False,154455,156832,58,0.855,0.385,0,-7.16,0,0.425,0.0225,0.0,0.137,0.556,100.81,154455,156832,4
False,146947,146947,30,0.717,0.504,4,-11.197,1,0.0763,0.397,0.0,0.113,0.787,128.014,146947,146947,4
False,223746,223747,32,0.726,0.955,0,-2.173,0,0.148,0.0335,0.0,0.451,0.726,132.001,223746,223747,4
False,114382,114382,46,0.889,0.697,0,-7.113,1,0.183,0.0638,0.0132,0.103,0.192,102.013,114382,114382,4
True,176453,176453,65,0.914,0.505,9,-6.77,0,0.31,0.227,2.73e-06,0.132,0.54,102.937,176453,176453,4
False,166857,166857,45,0.911,0.598,8,-6.378,0,0.111,0.653,0.0,0.13,0.533,104.986,166857,166857,4
False,152320,152320,44,0.641,0.576,8,-7.861,1,0.276,0.317,0.0,0.106,0.685,92.369,152320,152320,4
False,149126,149126,43,0.931,0.499,2,-7.276,1,0.0628,0.0366,6.51e-05,0.106,0.326,102.962,149126,149126,4
False,172970,172971,48,0.872,0.538,1,-5.509,0,0.187,0.535,1.73e-06,0.152,0.515,96.992,172970,172971,4
False,206294,206294,50,0.896,0.657,0,-7.101,0,0.101,0.178,3.01e-05,0.288,0.618,125.338,206294,206294,5
True,165446,165446,43,0.742,0.51,6,-7.962,0,0.146,0.488,0.269,0.126,0.612,180.053,165446,165446,4
False,110769,110769,42,0.83,0.49,1,-8.921,1,0.539,0.6,1.17e-06,0.0632,0.518,99.355,110769,110769,4
True,183861,183862,40,0.872,0.524,10,-5.267,0,0.459,0.157,0.0,0.099,0.705,93.973,183861,183862,4
False,117918,117919,38,0.696,0.728,7,-5.8,1,0.356,0.119,0.0,0.137,0.711,112.671,117918,117919,4
False,161739,161739,47,0.863,0.586,10,-5.651,0,0.226,0.0809,0.000424,0.148,0.634,100.029,161739,161739,4
False,166070,166071,54,0.636,0.706,11,-2.955,1,0.34,0.106,0.0,0.311,0.616,124.215,166070,166071,5
False,133216,133217,40,0.674,0.526,6,-7.133,1,0.506,0.281,0.0,0.096,0.378,96.09,133216,133217,4
False,143076,143077,34,0.928,0.618,1,-4.828,1,0.171,0.142,1.77e-06,0.0846,0.489,104.041,143076,143077,4
True,153786,153786,43,0.831,0.629,11,-7.919,0,0.431,0.0475,0.0,0.12,0.581,137.166,153786,153786,5
False,216887,216887,38,0.532,0.655,10,-5.816,1,0.186,0.693,0.0,0.222,0.337,122.503,216887,216887,5
True,146235,146236,47,0.536,0.566,2,-7.664,1,0.325,0.63,0.0,0.133,0.146,141.527,146235,146236,5
False,147600,147600,37,0.667,0.666,9,-5.368,0,0.0873,0.3,0.0,0.148,0.663,66.604,147600,147600,5
True,263040,263040,79,0.66,0.727,6,-4.028,0,0.0441,0.128,1.31e-05,0.524,0.418,125.023,263040,263040,4
False,229000,229000,74,0.786,0.803,0,-6.59,1,0.205,0.0294,0.0,0.224,0.949,173.029,229000,229000,4
False,208915,208916,42,0.74,0.719,5,-4.654,1,0.215,0.265,0.0,0.112,0.799,83.025,208915,208916,4
False,192177,192177,65,0.631,0.696,0,-5.631,0,0.211,0.578,0.0,0.0784,0.927,173.537,192177,192177,4
False,182857,182857,72,0.862,0.753,5,-5.356,1,0.0625,0.131,2.01e-06,0.077,0.827,105.039,182857,182857,4
False,218720,218720,62,0.707,0.921,3,-7.352,1,0.048,0.49,0.000144,0.0527,0.962,80.005,218720,218720,4
False,205426,205427,69,0.805,0.418,7,-14.374,1,0.0979,0.459,0.0,0.288,0.966,149.724,205426,205427,4
False,245000,245000,72,0.883,0.733,11,-9.153,0,0.128,0.161,0.00026,0.334,0.947,95.103,245000,245000,4
False,201025,201026,47,0.68,0.795,9,-5.309,0,0.076,0.0303,1.18e-05,0.155,0.968,155.89,201025,201026,4
False,230733,230733,68,0.775,0.559,6,-8.377,0,0.088,0.108,0.0,0.0945,0.804,122.229,230733,230733,4
False,252680,252680,67,0.974,0.643,9,-8.857,0,0.0452,0.105,0.00141,0.0833,0.967,117.985,252680,252680,4
False,254934,254934,38,0.798,0.71,1,-5.584,1,0.356,0.163,0.0,0.0873,0.716,87.992,254934,254934,4
False,219473,219474,37,0.683,0.83,8,-5.211,1,0.0519,0.0677,0.0,0.0625,0.823,94.992,219473,219474,4
False,184421,184421,50,0.856,0.834,8,-4.012,1,0.245,0.0582,0.0,0.0721,0.824,95.056,184421,184421,4
False,207560,207560,61,0.743,0.706,5,-5.728,1,0.0535,0.0461,0.0,0.204,0.514,77.989,207560,207560,4
False,169994,169995,44,0.414,0.632,7,-7.503,0,0.0719,0.0624,0.0,0.285,0.403,80.157,169994,169995,4
True,181714,181714,36,0.727,0.84,2,-5.288,1,0.207,0.257,0.0,0.3,0.766,139.978,181714,181714,4
False,285000,285000,39,0.695,0.702,7,-6.27,1,0.0556,0.000499,5.6e-05,0.273,0.684,84.983,285000,285000,4
False,198857,198857,56,0.758,0.901,6,-4.296,1,0.0442,0.0288,1.82e-05,0.303,0.565,105.163,198857,198857,4
False,214122,214123,46,0.593,0.756,0,-3.829,1,0.129,0.198,0.0,0.104,0.662,174.042,214122,214123,4
False,204333,204333,38,0.763,0.676,5,-4.158,1,0.0454,0.464,3.99e-05,0.0915,0.926,82.014,204333,204333,4
False,274810,274810,51,0.888,0.675,7,-5.547,1,0.0821,0.0824,0.0,0.271,0.499,135.94,274810,274810,4
False,194609,194609,44,0.7,0.557,8,-9.85,1,0.0367,0.165,0.0,0.0972,0.964,92.017,194609,194609,4
False,154455,154455,41,0.832,0.681,6,-6.753,1,0.0562,0.0368,3.01e-05,0.113,0.877,101.033,154455,154455,4
False,184120,184120,62,0.829,0.701,7,-8.587,0,0.078,0.082,0.274,0.135,0.886,164.035,184120,184120,4
False,255146,255147,35,0.714,0.764,8,-4.782,1,0.0571,0.15,0.00485,0.0626,0.552,79.006,255146,255147,4
False,262501,262502,54,0.759,0.709,11,-5.996,0,0.205,0.125,2.34e-06,0.0779,0.783,163.178,262501,262502,4
False,238817,238817,38,0.855,0.695,8,-4.807,0,0.136,0.567,0.00494,0.0623,0.673,82.021,238817,238817,4
False,172373,172373,60,0.786,0.679,0,-5.402,1,0.0339,0.021,0.0,0.0433,0.673,104.979,172373,172373,4
False,211103,211104,33,0.795,0.642,7,-8.77,0,0.0409,0.114,0.00192,0.132,0.712,130.993,211103,211104,4
False,209032,209033,57,0.811,0.638,0,-5.339,1,0.0376,0.388,0.0,0.102,0.749,139.934,209032,209033,4
False,264402,264403,62,0.73,0.546,11,-4.484,0,0.212,0.101,0.0,0.097,0.75,98.09,264402,264403,4
False,196306,196307,38,0.812,0.663,4,-9.273,1,0.209,0.00383,4.49e-06,0.0663,0.715,90.05,196306,196307,4
False,172980,172981,50,0.716,0.793,3,-4.674,1,0.0724,0.105,0.0,0.147,0.951,145.025,172980,172981,4
False,232292,232293,37,0.597,0.788,5,-2.535,1,0.11,0.201,0.0,0.207,0.785,83.881,232292,232293,4
False,198362,198362,44,0.53,0.724,4,-5.025,0,0.166,0.104,0.0,0.16,0.56,167.961,198362,198362,4
False,205777,205777,39,0.766,0.793,11,-4.139,0,0.0453,0.0444,1.39e-05,0.321,0.822,164.01,205777,205777,4
False,194443,194444,41,0.75,0.586,6,-7.806,1,0.0613,0.125,2.94e-05,0.0563,0.921,90.989,194443,194444,4
False,198518,198519,39,0.628,0.518,9,-7.764,1,0.292,0.124,0.0,0.212,0.725,81.217,198518,198519,4
False,210836,210837,34,0.71,0.784,4,-3.751,0,0.122,0.265,0.0,0.137,0.854,105.111,210836,210837,4
True,181942,181943,35,0.827,0.614,6,-6.045,1,0.144,0.463,0.0,0.0897,0.721,94.993,181942,181943,4
False,212795,212796,46,0.693,0.756,0,-2.918,0,0.27,0.0798,0.0,0.121,0.745,81.986,212795,212796,4
False,318415,318415,5,0.633,0.392,5,-9.327,0,0.0908,0.0494,0.804,0.0967,0.611,122.98,318415,318415,4
False,202172,202173,36,0.823,0.687,7,-7.284,1,0.0807,0.0909,0.000248,0.145,0.592,87.015,202172,202173,4
False,213691,213692,65,0.743,0.576,9,-6.244,0,0.163,0.0136,0.0,0.0613,0.628,77.958,213691,213692,4
False,215810,215810,43,0.908,0.536,10,-5.097,0,0.106,0.0379,0.0127,0.0604,0.904,145.012,215810,215810,4
False,169273,169273,37,0.8,0.637,9,-7.646,1,0.0778,0.046,0.0,0.0501,0.913,140.102,169273,169273,4
False,210050,210051,54,0.782,0.606,0,-5.742,1,0.0623,0.0807,0.0,0.0648,0.871,77.517,210050,210051,4
False,204293,204293,50,0.641,0.562,0,-6.729,1,0.0394,0.112,5.28e-06,0.406,0.893,79.744,204293,204293,4
False,230466,230467,54,0.741,0.599,0,-7.443,1,0.106,0.206,0.0,0.132,0.723,81.959,230466,230467,4
False,231787,231787,40,0.777,0.812,2,-5.055,1,0.0751,0.0966,0.0,0.317,0.962,77.017,231787,231787,4
False,193361,193361,44,0.725,0.648,5,-6.006,0,0.0355,0.162,4.64e-06,0.154,0.807,87.008,193361,193361,4
False,189267,189268,42,0.73,0.519,11,-9.04,1,0.355,0.105,1.88e-06,0.149,0.58,74.409,189267,189268,4
False,243000,243000,56,0.818,0.557,2,-9.558,1,0.287,0.045,0.0,0.123,0.801,79.983,243000,243000,4
False,214206,214206,67,0.763,0.624,7,-7.454,0,0.0736,0.408,0.00131,0.104,0.851,82.524,214206,214206,4
False,226666,226667,42,0.838,0.511,0,-6.126,1,0.0487,0.0447,0.0,0.316,0.648,135.06,226666,226667,4
False,201600,201600,39,0.883,0.702,6,-3.512,1,0.181,0.0873,7.26e-06,0.354,0.686,100.021,201600,201600,4
False,177493,177493,57,0.826,0.719,9,-4.476,1,0.0598,0.33,8.1e-06,0.188,0.968,140.001,177493,177493,4
False,211146,211147,63,0.911,0.722,10,-3.967,1,0.0389,0.125,0.0,0.0922,0.861,140.032,211146,211147,4
False,244492,244492,29,0.718,0.789,7,-5.877,1,0.0346,0.128,0.0,0.0882,0.693,104.998,244492,244492,4
False,331573,331573,50,0.894,0.413,7,-7.931,1,0.048,0.0182,8.34e-06,0.261,0.706,120.942,331573,331573,4
False,277037,277037,48,0.845,0.537,0,-6.897,1,0.148,0.214,0.0,0.102,0.649,143.997,277037,277037,4
False,160538,160538,31,0.545,0.783,10,-9.027,0,0.473,0.135,0.0,0.206,0.776,168.057,160538,160538,4
False,172039,172040,54,0.765,0.66,3,-4.175,1,0.109,0.581,2.33e-05,0.136,0.671,96.097,172039,172040,4
False,253004,253005,37,0.784,0.462,2,-9.204,1,0.213,0.24,0.0,0.0538,0.866,166.939,253004,253005,4
False,262973,262973,50,0.875,0.376,10,-11.342,1,0.0457,0.363,2.68e-05,0.0878,0.91,129.998,262973,262973,4
False,197142,197143,43,0.69,0.674,6,-5.715,0,0.0417,0.00184,0.0,0.202,0.488,139.907,197142,197143,4
False,214866,214867,49,0.76,0.522,0,-7.937,1,0.0395,0.0717,0.0,0.155,0.784,145.958,214866,214867,4
False,189201,189202,32,0.751,0.494,0,-7.055,1,0.32,0.121,0.0,0.0666,0.814,152.326,189201,189202,4
False,257114,257115,51,0.737,0.519,0,-6.22,1,0.215,0.378,0.0,0.109,0.954,175.875,257114,257115,4
False,223050,223051,57,0.733,0.594,5,-6.609,1,0.0394,0.0845,0.0,0.112,0.667,84.847,223050,223051,4
False,204885,204885,38,0.746,0.79,7,-7.58,1,0.154,0.0899,0.0,0.127,0.952,79.055,204885,204885,4
False,195720,195720,46,0.759,0.596,8,-7.217,1,0.0712,0.0862,0.000964,0.0563,0.939,81.545,195720,195720,4
False,240226,240227,56,0.838,0.669,1,-8.783,1,0.0481,0.16,2.88e-06,0.107,0.873,80.03,240226,240227,4
False,189545,189545,28,0.642,0.646,0,-8.356,1,0.0501,0.0133,0.0,0.0794,0.903,176.016,189545,189545,4
False,199946,199947,39,0.686,0.668,7,-3.782,1,0.219,0.457,0.0,0.0637,0.53,88.845,199946,199947,4
False,217270,217271,59,0.769,0.536,8,-6.679,1,0.0341,0.119,0.0,0.0439,0.916,118.116,217270,217271,4
False,282000,282000,45,0.728,0.657,11,-6.621,0,0.123,0.187,2.21e-06,0.295,0.678,90.045,282000,282000,4
False,236120,236120,47,0.881,0.6,7,-8.488,0,0.0447,0.038,0.0118,0.0502,0.82,115.025,236120,236120,4
False,376666,376667,32,0.755,0.702,7,-7.866,1,0.079,0.088,0.000157,0.0755,0.927,77.574,376666,376667,4
False,196800,196800,96,0.774,0.86,7,-2.888,0,0.13,0.131,0.0,0.116,0.446,100.019,196800,196800,4
True,267194,267194,94,0.787,0.621,4,-5.009,0,0.068,0.15,0.000402,0.58,0.13,139.056,267194,267194,4
True,197333,197333,95,0.72,0.88,9,-2.834,1,0.101,0.0562,0.06,0.153,0.463,180.011,197333,197333,4
False,189668,189357,84,0.775,0.677,8,-4.703,0,0.0442,0.0313,0.00517,0.112,0.698,124.011,189668,189357,4
False,166734,166735,79,0.783,0.868,7,-2.961,0,0.0591,0.19,0.0,0.165,0.727,109.977,166734,166735,4
False,166081,166081,69,0.838,0.729,9,-3.294,1,0.034,0.292,1.28e-06,0.0837,0.907,130.068,166081,166081,4
False,162637,162638,85,0.835,0.679,7,-5.329,0,0.0364,0.583,1.98e-06,0.218,0.85,124.98,162637,162638,4
True,197920,197920,93,0.708,0.737,1,-4.045,1,0.0436,0.0739,0.00162,0.0955,0.607,91.986,197920,197920,4
True,123351,123351,83,0.788,0.806,0,-2.912,1,0.0532,0.0684,3.26e-06,0.0962,0.635,94.994,123351,123351,4
False,172264,172264,98,0.751,0.819,11,-4.372,0,0.0409,0.255,0.0,0.236,0.697,131.842,172264,172264,3
False,166529,166529,78,0.931,0.793,0,-4.666,0,0.133,0.0378,4.63e-06,0.0748,0.856,117.999,166529,166529,4
False,187172,190000,91,0.704,0.571,7,-8.212,0,0.156,0.588,0.0,0.117,0.443,96.016,187172,190000,4
True,161000,161000,64,0.727,0.657,7,-4.168,0,0.0667,0.0686,0.0,0.427,0.351,90.013,161000,161000,4
True,225654,225655,85,0.914,0.698,1,-5.228,1,0.115,0.32,8.76e-06,0.083,0.757,99.011,225654,225655,4
False,196600,196600,87,0.901,0.589,1,-6.713,0,0.289,0.00302,0.000237,0.0992,0.399,98.002,196600,196600,4
False,243898,243899,87,0.76,0.703,6,-3.667,1,0.0631,0.313,0.0,0.0784,0.739,96.033,243898,243899,4
False,194543,194543,86,0.768,0.644,5,-6.671,0,0.136,0.736,0.000837,0.173,0.53,95.05,194543,194543,4
False,161451,161452,80,0.838,0.79,6,-1.602,0,0.108,0.431,3.33e-06,0.184,0.962,92.927,161451,161452,4
False,260370,260371,91,0.685,0.61,5,-5.36,0,0.0343,0.00348,0.00054,0.183,0.464,107.999,260370,260371,4
True,179927,179928,63,0.884,0.745,7,-4.145,1,0.147,0.0555,8.92e-06,0.164,0.634,109.992,179927,179928,4
False,173005,173005,78,0.856,0.719,0,-4.923,0,0.194,0.587,2.89e-05,0.09,0.417,128.161,173005,173005,4
False,192000,201600,76,0.787,0.558,6,-5.543,0,0.048,0.244,0.0,0.098,0.561,100.003,192000,201600,4
False,172095,172096,83,0.823,0.882,3,-3.513,0,0.0556,0.688,1.7e-06,0.107,0.963,128.044,172095,172096,4
False,230867,235698,70,0.573,0.551,0,-7.535,1,0.0335,0.0502,0.0,0.124,0.19,129.932,230867,235698,4
True,172797,172798,87,0.842,0.756,7,-7.409,0,0.338,0.525,2.21e-06,0.0871,0.421,169.925,172797,172798,4
True,393103,393103,57,0.79,0.628,6,-6.085,0,0.0858,0.345,0.0,0.135,0.925,173.978,393103,393103,4
True,195066,195067,73,0.754,0.506,5,-5.819,0,0.153,0.253,0.0,0.125,0.568,171.976,195066,195067,4
False,194526,194526,59,0.507,0.589,2,-5.267,1,0.277,0.0602,0.0,0.0895,0.907,189.992,194526,194526,4
False,201573,201574,44,0.766,0.702,10,-6.297,0,0.104,0.0489,0.00394,0.0872,0.621,126.946,201573,201574,4
True,234352,234353,90,0.812,0.479,2,-5.678,0,0.333,0.213,1.21e-06,0.0756,0.559,169.922,234352,234353,4
False,208934,208935,59,0.77,0.521,7,-6.982,1,0.195,0.372,3.91e-05,0.3,0.222,92.014,208934,208935,4
False,151324,151325,74,0.751,0.761,11,-4.113,0,0.15,0.251,0.000238,0.0991,0.553,92.032,151324,151325,4
True,197933,199440,88,0.72,0.63,4,-3.547,0,0.277,0.673,0.0,0.0936,0.607,179.974,197933,199440,4
True,174527,174528,61,0.763,0.749,1,-4.123,1,0.106,0.18,0.00688,0.204,0.859,168.003,174527,174528,4
True,225661,225661,83,0.761,0.827,11,-4.189,0,0.0659,0.385,6.42e-05,0.095,0.568,97.021,225661,225661,4
False,170396,170397,58,0.825,0.758,9,-1.73,0,0.238,0.0895,0.0,0.0661,0.828,176.059,170396,170397,4
False,186000,186000,93,0.668,0.712,5,-5.927,1,0.0381,0.369,2.13e-05,0.108,0.264,100.02,186000,186000,4
True,180360,180360,67,0.737,0.817,5,-1.655,0,0.08,0.232,1.26e-05,0.362,0.922,169.818,180360,180360,4
False,195373,195373,84,0.715,0.886,0,-4.446,1,0.0421,0.287,0.000165,0.329,0.748,90.005,195373,195373,4
False,171760,171761,80,0.882,0.934,8,-1.479,0,0.0501,0.292,0.0024,0.0549,0.611,130.032,171760,171761,4
True,195986,195987,88,0.859,0.658,11,-4.79,1,0.159,0.145,0.0,0.12,0.672,100.065,195986,195987,4
True,231704,231704,84,0.652,0.8,9,-4.019,0,0.0614,0.143,0.629,0.112,0.234,143.978,231704,231704,4
